,index,long_position_solar,lat_position_solar,value_phov,long_position_topo,lat_position_topo,elevation,long_position,lat_position,value,lat_leftend,lat_rightend,long_leftend,long_rightend,coordinates,Address,esp_or_not
1650,2726,"(-7.215, -7.127]","(38.27, 38.324]",1641.5552,"(-7.202, -7.109]","(38.211, 38.289]",241.76301476301475,"(-7.199, -7.107]","(38.223, 38.3]",4.0,38.223,38.3,-7.202,-7.109,"38.223,-7.202","Estepa, Amareleja, Moura, Beja, 7885-026, Portugal",0
1651,2727,"(-7.215, -7.127]","(38.324, 38.378]",1641.7413,"(-7.202, -7.109]","(38.289, 38.367]",219.82284382284382,"(-7.199, -7.107]","(38.3, 38.378]",3.9166666666666665,38.3,38.378,-7.202,-7.109,"38.3,-7.202","Orvalha, Mourão, Évora, Portugal",0
1657,2733,"(-7.215, -7.127]","(38.646, 38.7]",1644.2466,"(-7.202, -7.109]","(38.758, 38.837]",185.52447552447552,"(-7.199, -7.107]","(38.767, 38.845]",6.444444444444445,38.767,38.845,-7.202,-7.109,"38.767,-7.202","Assunção, Ajuda, Salvador e Santo Ildefonso, Elvas, Portalegre, Portugal",0
1658,2734,"(-7.215, -7.127]","(38.7, 38.753]",1647.2878,"(-7.202, -7.109]","(38.837, 38.915]",256.56876456876455,"(-7.199, -7.107]","(38.845, 38.922]",6.888888888888889,38.845,38.922,-7.202,-7.109,"38.845,-7.202","Anta da Quinta do Forte de Botas, ER 373, São Brás e São Lourenço, Elvas, Alandroal, Portalegre, 7350, Portugal",0
1659,2735,"(-7.215, -7.127]","(38.753, 38.807]",1646.6322,"(-7.202, -7.109]","(38.915, 38.993]",267.84537684537685,"(-7.199, -7.107]","(38.922, 39.0]",5.222222222222222,38.922,39.0,-7.202,-7.109,"38.922,-7.202","São Vicente e Ventosa, Elvas, Portalegre, 7350-481, Portugal",0
1660,2736,"(-7.215, -7.127]","(38.807, 38.861]",1655.2504,"(-7.202, -7.109]","(38.993, 39.071]",256.1926961926962,"(-7.199, -7.107]","(39.0, 39.078]",5.5,39.0,39.078,-7.202,-7.109,"39.0,-7.202","ER 243, Santa Eulália, Elvas, Portalegre, Portugal",0
1661,2737,"(-7.215, -7.127]","(38.861, 38.914]",1666.4287,"(-7.202, -7.109]","(39.071, 39.149]",287.64724164724163,"(-7.199, -7.107]","(39.078, 39.156]",7.0,39.078,39.156,-7.202,-7.109,"39.078,-7.202","Assunção, Arronches, Portalegre, Portugal",0
1662,2738,"(-7.215, -7.127]","(38.914, 38.968]",1669.396,"(-7.202, -7.109]","(39.149, 39.228]",345.1606334841629,"(-7.199, -7.107]","(39.156, 39.233]",7.0,39.156,39.233,-7.202,-7.109,"39.156,-7.202","Esperança, Arronches, Portalegre, Portugal",0
1669,2745,"(-7.215, -7.127]","(39.29, 39.344]",1658.047,"(-7.202, -7.109]","(39.697, 39.775]",290.2214452214452,"(-7.199, -7.107]","(39.7, 39.778]",6.416666666666667,39.7,39.778,-7.202,-7.109,"39.7,-7.202","Cegonhas, Rosmaninhal, Idanha-a-Nova, Castelo Branco, Portugal",0
1670,2746,"(-7.215, -7.127]","(39.344, 39.397]",1673.6432,"(-7.202, -7.109]","(39.775, 39.853]",254.61387631975867,"(-7.199, -7.107]","(39.778, 39.855]",6.555555555555555,39.778,39.855,-7.202,-7.109,"39.778,-7.202","Coutoda Serrinha, Monforte da Beira, Castelo Branco, Portugal",0
1671,2747,"(-7.215, -7.127]","(39.397, 39.451]",1667.1228,"(-7.202, -7.109]","(39.853, 39.932]",263.7979797979798,"(-7.199, -7.107]","(39.855, 39.933]",7.0,39.855,39.933,-7.202,-7.109,"39.855,-7.202","Barroca da Figueira, Idanha-a-Nova e Alcafozes, Idanha-a-Nova, Castelo Branco, 6060-261, Portugal",0
1672,2748,"(-7.215, -7.127]","(39.451, 39.505]",1657.8365,"(-7.202, -7.109]","(39.932, 40.01]",332.4164724164724,"(-7.199, -7.107]","(39.933, 40.011]",7.0,39.933,40.011,-7.202,-7.109,"39.933,-7.202","Monte dos Lobos, Idanha-a-Nova e Alcafozes, Idanha-a-Nova, Castelo Branco, 6060-192, Portugal",0
1673,2749,"(-7.215, -7.127]","(39.505, 39.558]",1656.774,"(-7.202, -7.109]","(40.01, 40.088]",427.1142191142191,"(-7.199, -7.107]","(40.011, 40.089]",6.888888888888889,40.011,40.089,-7.202,-7.109,"40.011,-7.202","Proença-a-Velha, Idanha-a-Nova, Castelo Branco, Portugal",0
1674,2750,"(-7.215, -7.127]","(39.558, 39.612]",1642.6388,"(-7.202, -7.109]","(40.088, 40.166]",455.97513597513597,"(-7.199, -7.107]","(40.089, 40.166]",6.888888888888889,40.089,40.166,-7.202,-7.109,"40.089,-7.202","Bemposta, Pedrógão de São Pedro e Bemposta, Penamacor, Castelo Branco, 6090-482, Portugal",0
1675,2751,"(-7.215, -7.127]","(39.612, 39.666]",1633.9458,"(-7.202, -7.109]","(40.166, 40.244]",561.083916083916,"(-7.199, -7.107]","(40.166, 40.244]",7.0,40.166,40.244,-7.202,-7.109,"40.166,-7.202","Penamacor, Castelo Branco, 6090-553, Portugal",0
1676,2752,"(-7.215, -7.127]","(39.666, 39.719]",1641.157,"(-7.202, -7.109]","(40.244, 40.323]",669.1655011655012,"(-7.199, -7.107]","(40.244, 40.322]",6.777777777777778,40.244,40.322,-7.202,-7.109,"40.244,-7.202","EN 233, Vale da Senhora da Póvoa, Penamacor, Castelo Branco, 6320-202, Portugal",0
1677,2753,"(-7.215, -7.127]","(39.719, 39.773]",1645.0251,"(-7.202, -7.109]","(40.323, 40.401]",803.07616892911,"(-7.199, -7.107]","(40.322, 40.4]",7.0,40.322,40.4,-7.202,-7.109,"40.322,-7.202","Largo do Corro, Sortelha, Sabugal, Guarda, 6320-536, Portugal",0
1678,2754,"(-7.215, -7.127]","(39.773, 39.827]",1648.2064,"(-7.202, -7.109]","(40.401, 40.479]",796.048951048951,"(-7.199, -7.107]","(40.4, 40.477]",7.0,40.4,40.477,-7.202,-7.109,"40.4,-7.202","Baloiço de Penalobo, Rua Principal, Pena Lobo, Pousafoles do Bispo, Pena Lobo e Lomba, Sabugal, Guarda, 6320-221, Portugal",0
1679,2755,"(-7.215, -7.127]","(39.827, 39.88]",1651.691,"(-7.202, -7.109]","(40.479, 40.557]",805.2346542346543,"(-7.199, -7.107]","(40.477, 40.555]",7.0,40.477,40.555,-7.202,-7.109,"40.477,-7.202","Catraia do Sortelhão, Santana da Azinha, Guarda, 6320-231, Portugal",0
1680,2756,"(-7.215, -7.127]","(39.88, 39.934]",1646.5209,"(-7.202, -7.109]","(40.557, 40.636]",806.3465423465424,"(-7.199, -7.107]","(40.555, 40.633]",7.0,40.555,40.633,-7.202,-7.109,"40.555,-7.202","CM 1153, Arrifana, Guarda, 6300-389, Portugal",0
1681,2757,"(-7.215, -7.127]","(39.934, 39.988]",1639.4855,"(-7.202, -7.109]","(40.636, 40.714]",699.2711732711733,"(-7.199, -7.107]","(40.633, 40.711]",7.0,40.633,40.711,-7.202,-7.109,"40.633,-7.202","CM 1146, Martianes, Pêra do Moço, Guarda, Portugal",0
1682,2758,"(-7.215, -7.127]","(39.988, 40.041]",1638.7672,"(-7.202, -7.109]","(40.714, 40.792]",623.975135975136,"(-7.199, -7.107]","(40.711, 40.788]",7.0,40.711,40.788,-7.202,-7.109,"40.711,-7.202","Alverca da Beira e Bouça Cova, Pinhel, Guarda, Portugal",0
1683,2759,"(-7.215, -7.127]","(40.041, 40.095]",1645.5347,"(-7.202, -7.109]","(40.792, 40.87]",526.4087024087024,"(-7.199, -7.107]","(40.788, 40.866]",7.0,40.788,40.866,-7.202,-7.109,"40.788,-7.202","Sorval, Vale do Massueime, Pinhel, Guarda, Portugal",0
1684,2760,"(-7.215, -7.127]","(40.095, 40.149]",1641.3118,"(-7.202, -7.109]","(40.87, 40.948]",449.25097125097125,"(-7.199, -7.107]","(40.866, 40.944]",6.777777777777778,40.866,40.944,-7.202,-7.109,"40.866,-7.202","Coriscada, Mêda, Guarda, Portugal",0
1685,2761,"(-7.215, -7.127]","(40.149, 40.202]",1634.3268,"(-7.202, -7.109]","(40.948, 41.027]",364.49547511312215,"(-7.199, -7.107]","(40.944, 41.022]",6.333333333333333,40.944,41.022,-7.202,-7.109,"40.944,-7.202","EN 102, Longroiva, Mêda, Guarda, Portugal",0
1686,2762,"(-7.215, -7.127]","(40.202, 40.256]",1621.2595,"(-7.202, -7.109]","(41.027, 41.105]",390.36285936285935,"(-7.199, -7.107]","(41.022, 41.099]",5.222222222222222,41.022,41.099,-7.202,-7.109,"41.022,-7.202","Cornalheira, Mêda, Mêda, Outeiro de Gatos e Fonte Longa, Mêda, Guarda, Portugal",0
1687,2763,"(-7.215, -7.127]","(40.256, 40.31]",1622.0127,"(-7.202, -7.109]","(41.105, 41.183]",344.06682206682206,"(-7.199, -7.107]","(41.099, 41.177]",6.0,41.099,41.177,-7.202,-7.109,"41.099,-7.202","Mós, Vila Nova Foz Coa, Vila Nova de Foz Coa, Guarda, Portugal",0
1688,2764,"(-7.215, -7.127]","(40.31, 40.363]",1628.3394,"(-7.202, -7.109]","(41.183, 41.261]",445.1794871794872,"(-7.199, -7.107]","(41.177, 41.255]",6.777777777777778,41.177,41.255,-7.202,-7.109,"41.177,-7.202","Lousa, Torre de Moncorvo, Bragança, Portugal",0
1689,2765,"(-7.215, -7.127]","(40.363, 40.417]",1617.8331,"(-7.202, -7.109]","(41.261, 41.34]",509.5050505050505,"(-7.199, -7.107]","(41.255, 41.333]",6.888888888888889,41.255,41.333,-7.202,-7.109,"41.255,-7.202","Valtorno e Mourão, Vila Flor, Bragança, Portugal",0
1690,2766,"(-7.215, -7.127]","(40.417, 40.471]",1614.2285,"(-7.202, -7.109]","(41.34, 41.418]",442.039627039627,"(-7.199, -7.107]","(41.333, 41.41]",6.888888888888889,41.333,41.41,-7.202,-7.109,"41.333,-7.202","Vilas Boas, Vila Flor, Bragança, 5360-492, Portugal",0
1691,2767,"(-7.215, -7.127]","(40.471, 40.524]",1611.5012,"(-7.202, -7.109]","(41.418, 41.496]",333.34110334110335,"(-7.199, -7.107]","(41.41, 41.488]",6.555555555555555,41.41,41.488,-7.202,-7.109,"41.41,-7.202","EM 15-4, São Pedro de Vale do Conde, Barcel, Marmelos e Valverde da Gestosa, Valverde, Bragança, 5370-060, Portugal",0
1692,2768,"(-7.215, -7.127]","(40.524, 40.578]",1604.5172,"(-7.202, -7.109]","(41.496, 41.574]",302.8158508158508,"(-7.199, -7.107]","(41.488, 41.566]",6.111111111111111,41.488,41.566,-7.202,-7.109,"41.488,-7.202","Desvio de Emergência, Suçães, Mirandela, Bragança, 5370-320, Portugal",0
1693,2769,"(-7.215, -7.127]","(40.578, 40.632]",1597.214,"(-7.202, -7.109]","(41.574, 41.652]",319.83031674208144,"(-7.199, -7.107]","(41.566, 41.644]",6.0,41.566,41.644,-7.202,-7.109,"41.566,-7.202","Abambres, Mirandela, Bragança, 5370-010, Portugal",0
1694,2770,"(-7.215, -7.127]","(40.632, 40.685]",1584.3137,"(-7.202, -7.109]","(41.652, 41.731]",413.7303807303807,"(-7.199, -7.107]","(41.644, 41.721]",4.888888888888889,41.644,41.721,-7.202,-7.109,"41.644,-7.202","ER 206, Ferradosa, Bouça, Mirandela, Bragança, 5385-033, Portugal",0
1695,2771,"(-7.215, -7.127]","(40.685, 40.739]",1576.5347,"(-7.202, -7.109]","(41.731, 41.809]",559.7746697746697,"(-7.199, -7.107]","(41.721, 41.799]",3.111111111111111,41.721,41.799,-7.202,-7.109,"41.721,-7.202","Bouçoães, Valpaços, Vila Real, Portugal",0
1696,2772,"(-7.215, -7.127]","(40.739, 40.793]",1576.0225,"(-7.202, -7.109]","(41.809, 41.887]",664.4584304584305,"(-7.199, -7.107]","(41.799, 41.877]",5.333333333333333,41.799,41.877,-7.202,-7.109,"41.799,-7.202","Vilar de Lomba, Vinhais, Bragança, Portugal",0
1697,2773,"(-7.215, -7.127]","(40.793, 40.846]",1564.8406,"(-7.202, -7.109]","(41.887, 41.965]",723.5944055944055,"(-7.199, -7.107]","(41.877, 41.955]",6.444444444444445,41.877,41.955,-7.202,-7.109,"41.877,-7.202","Segirei, São Vicente, Chaves, Vila Real, 5320-262, Portugal",0
1724,2824,"(-7.127, -7.038]","(38.163, 38.217]",1634.2043,"(-7.109, -7.017]","(38.054, 38.133]",289.43978243978245,"(-7.107, -7.015]","(38.067, 38.145]",5.166666666666667,38.067,38.145,-7.109,-7.017,"38.067,-7.109","Safara e Santo Aleixo da Restauração, Moura, Beja, Portugal",0
1725,2825,"(-7.127, -7.038]","(38.217, 38.27]",1643.2377,"(-7.109, -7.017]","(38.133, 38.211]",228.83682983682985,"(-7.107, -7.015]","(38.145, 38.223]",4.916666666666667,38.145,38.223,-7.109,-7.017,"38.145,-7.109","Herdade do Simão Pires, Barrancos, Beja, Portugal",0
1730,2834,"(-7.127, -7.038]","(38.7, 38.753]",1657.0269,"(-7.109, -7.017]","(38.837, 38.915]",177.2160062160062,"(-7.107, -7.015]","(38.845, 38.922]",5.0,38.845,38.922,-7.109,-7.017,"38.845,-7.109","Assunção, Ajuda, Salvador e Santo Ildefonso, Elvas, Portalegre, 7350-047, Portugal",0
1731,2835,"(-7.127, -7.038]","(38.753, 38.807]",1654.3722,"(-7.109, -7.017]","(38.915, 38.993]",205.40947940947942,"(-7.107, -7.015]","(38.922, 39.0]",5.833333333333333,38.922,39.0,-7.109,-7.017,"38.922,-7.109","Caia, São Pedro e Alcáçova, Elvas, Portalegre, Portugal",0
1732,2836,"(-7.127, -7.038]","(38.807, 38.861]",1656.3281,"(-7.109, -7.017]","(38.993, 39.071]",277.009324009324,"(-7.107, -7.015]","(39.0, 39.078]",5.1875,39.0,39.078,-7.109,-7.017,"39.0,-7.109","São João Baptista, Campo Maior, Portalegre, Portugal",0
1733,2837,"(-7.127, -7.038]","(38.861, 38.914]",1659.6904,"(-7.109, -7.017]","(39.071, 39.149]",243.13131313131314,"(-7.107, -7.015]","(39.078, 39.156]",6.25,39.078,39.156,-7.109,-7.017,"39.078,-7.109","Nossa Senhora da Graça dos Degolados, Campo Maior, Portalegre, Portugal",0
1741,2845,"(-7.127, -7.038]","(39.29, 39.344]",1655.8975,"(-7.109, -7.017]","(39.697, 39.775]",313.6006216006216,"(-7.107, -7.015]","(39.7, 39.778]",5.875,39.7,39.778,-7.109,-7.017,"39.7,-7.109","Rosmaninhal, Idanha-a-Nova, Castelo Branco, 6060-423, Portugal",0
1742,2850,"(-7.127, -7.038]","(39.558, 39.612]",1655.3771,"(-7.109, -7.017]","(40.088, 40.166]",435.97202797202794,"(-7.107, -7.015]","(40.089, 40.166]",7.0,40.089,40.166,-7.109,-7.017,"40.089,-7.109","Salvador, Penamacor, Castelo Branco, 6060-091, Portugal",0
1743,2851,"(-7.127, -7.038]","(39.612, 39.666]",1639.2974,"(-7.109, -7.017]","(40.166, 40.244]",646.5143745143745,"(-7.107, -7.015]","(40.166, 40.244]",7.0,40.166,40.244,-7.109,-7.017,"40.166,-7.109","ER 346, Penamacor, Castelo Branco, 6090 - 000, Portugal",0
1744,2852,"(-7.127, -7.038]","(39.666, 39.719]",1641.3386,"(-7.109, -7.017]","(40.244, 40.323]",836.0916860916861,"(-7.107, -7.015]","(40.244, 40.322]",7.0,40.244,40.322,-7.109,-7.017,"40.244,-7.109","Meimão, Penamacor, Castelo Branco, Portugal",0
1745,2853,"(-7.127, -7.038]","(39.719, 39.773]",1656.2925,"(-7.109, -7.017]","(40.323, 40.401]",795.2232277526396,"(-7.107, -7.015]","(40.322, 40.4]",6.916666666666667,40.322,40.4,-7.109,-7.017,"40.322,-7.109","EM 539, Sabugal, Sabugal e Aldeia de Santo António, Sabugal, Guarda, 6320-053, Portugal",0
1746,2854,"(-7.127, -7.038]","(39.773, 39.827]",1649.7678,"(-7.109, -7.017]","(40.401, 40.479]",743.035742035742,"(-7.107, -7.015]","(40.4, 40.477]",7.0,40.4,40.477,-7.109,-7.017,"40.4,-7.109","Baraçal, Sabugal, Guarda, Portugal",0
1747,2855,"(-7.127, -7.038]","(39.827, 39.88]",1652.9333,"(-7.109, -7.017]","(40.479, 40.557]",770.8935508935509,"(-7.107, -7.015]","(40.477, 40.555]",7.0,40.477,40.555,-7.109,-7.017,"40.477,-7.109","Monte Braz, Guarda, 6300-255, Portugal",0
1748,2856,"(-7.127, -7.038]","(39.88, 39.934]",1645.9445,"(-7.109, -7.017]","(40.557, 40.636]",750.5765345765345,"(-7.107, -7.015]","(40.555, 40.633]",7.0,40.555,40.633,-7.109,-7.017,"40.555,-7.109","EM 574, Castanheira, Guarda, Portugal",0
1749,2857,"(-7.127, -7.038]","(39.934, 39.988]",1641.9094,"(-7.109, -7.017]","(40.636, 40.714]",694.6620046620046,"(-7.107, -7.015]","(40.633, 40.711]",7.0,40.633,40.711,-7.109,-7.017,"40.633,-7.109","Toito, Guarda, Portugal",0
1750,2858,"(-7.127, -7.038]","(39.988, 40.041]",1640.3875,"(-7.109, -7.017]","(40.714, 40.792]",612.5501165501165,"(-7.107, -7.015]","(40.711, 40.788]",7.0,40.711,40.788,-7.109,-7.017,"40.711,-7.109","Lameiras, Pinhel, Guarda, Portugal",0
1751,2859,"(-7.127, -7.038]","(40.041, 40.095]",1639.944,"(-7.109, -7.017]","(40.792, 40.87]",518.5050505050505,"(-7.107, -7.015]","(40.788, 40.866]",6.833333333333333,40.788,40.866,-7.109,-7.017,"40.788,-7.109","Valbom, Valbom e Bogalhal, Pinhel, Guarda, Portugal",0
1752,2860,"(-7.127, -7.038]","(40.095, 40.149]",1629.0925,"(-7.109, -7.017]","(40.87, 40.948]",517.2867132867133,"(-7.107, -7.015]","(40.866, 40.944]",7.0,40.866,40.944,-7.109,-7.017,"40.866,-7.109","Quintã de Pero Martins, Figueira de Castelo Rodrigo, Guarda, 6440, Portugal",0
1753,2861,"(-7.127, -7.038]","(40.149, 40.202]",1617.7587,"(-7.109, -7.017]","(40.948, 41.027]",403.03770739064856,"(-7.107, -7.015]","(40.944, 41.022]",6.75,40.944,41.022,-7.109,-7.017,"40.944,-7.109","Cidadelhe, Vale do Côa, Pinhel, Guarda, Portugal",0
1754,2862,"(-7.127, -7.038]","(40.202, 40.256]",1607.598,"(-7.109, -7.017]","(41.027, 41.105]",371.4996114996115,"(-7.107, -7.015]","(41.022, 41.099]",5.333333333333333,41.022,41.099,-7.109,-7.017,"41.022,-7.109","Olgas de Ervamoira, Rua da Fonte, Orgal, Castelo Melhor, Vila Nova de Foz Coa, Guarda, Portugal",0
1755,2863,"(-7.127, -7.038]","(40.256, 40.31]",1606.8629,"(-7.109, -7.017]","(41.105, 41.183]",418.6402486402486,"(-7.107, -7.015]","(41.099, 41.177]",4.0625,41.099,41.177,-7.109,-7.017,"41.099,-7.109","Vila Nova Foz Coa, Vila Nova de Foz Coa, Guarda, Portugal",0
1756,2864,"(-7.127, -7.038]","(40.31, 40.363]",1615.9545,"(-7.109, -7.017]","(41.183, 41.261]",313.2564102564103,"(-7.107, -7.015]","(41.177, 41.255]",3.5833333333333335,41.177,41.255,-7.109,-7.017,"41.177,-7.109","Rua da Ponte, Torre de Moncorvo, Bragança, 5160-035, Portugal",0
1757,2865,"(-7.127, -7.038]","(40.363, 40.417]",1613.3519,"(-7.109, -7.017]","(41.261, 41.34]",296.5858585858586,"(-7.107, -7.015]","(41.255, 41.333]",5.75,41.255,41.333,-7.109,-7.017,"41.255,-7.109","Nabo, Vila Flor, Bragança, 5360-304, Portugal",0
1758,2866,"(-7.127, -7.038]","(40.417, 40.471]",1608.7104,"(-7.109, -7.017]","(41.34, 41.418]",431.4281274281274,"(-7.107, -7.015]","(41.333, 41.41]",6.416666666666667,41.333,41.41,-7.109,-7.017,"41.333,-7.109","Lodões, Vila Flor, Bragança, Portugal",0
1759,2867,"(-7.127, -7.038]","(40.471, 40.524]",1608.7657,"(-7.109, -7.017]","(41.418, 41.496]",565.8298368298368,"(-7.107, -7.015]","(41.41, 41.488]",6.25,41.41,41.488,-7.109,-7.017,"41.41,-7.109","Macedinho, Trindade, Vila Flor, Bragança, 5370-135, Portugal",0
1760,2868,"(-7.127, -7.038]","(40.524, 40.578]",1603.0254,"(-7.109, -7.017]","(41.496, 41.574]",468.985236985237,"(-7.107, -7.015]","(41.488, 41.566]",5.666666666666667,41.488,41.566,-7.109,-7.017,"41.488,-7.109","Vale de Lobo, Cedães, Mirandela, Bragança, Portugal",0
1761,2869,"(-7.127, -7.038]","(40.578, 40.632]",1602.1526,"(-7.109, -7.017]","(41.574, 41.652]",508.4449472096531,"(-7.107, -7.015]","(41.566, 41.644]",5.25,41.566,41.644,-7.109,-7.017,"41.566,-7.109","Paradela, Mascarenhas, Mirandela, Bragança, Portugal",0
1762,2870,"(-7.127, -7.038]","(40.632, 40.685]",1596.1094,"(-7.109, -7.017]","(41.652, 41.731]",531.1950271950273,"(-7.107, -7.015]","(41.644, 41.721]",4.333333333333333,41.644,41.721,-7.109,-7.017,"41.644,-7.109","EM 535, Torre de Dona Chama, Mirandela, Bragança, Portugal",0
1763,2871,"(-7.127, -7.038]","(40.685, 40.739]",1590.5088,"(-7.109, -7.017]","(41.731, 41.809]",601.6045066045066,"(-7.107, -7.015]","(41.721, 41.799]",3.1666666666666665,41.721,41.799,-7.109,-7.017,"41.721,-7.109","Soutilha, Ervedosa, Vinhais, Bragança, Portugal",0
1764,2872,"(-7.127, -7.038]","(40.739, 40.793]",1581.7032,"(-7.109, -7.017]","(41.809, 41.887]",738.070707070707,"(-7.107, -7.015]","(41.799, 41.877]",5.0,41.799,41.877,-7.109,-7.017,"41.799,-7.109","EN 103, Quinta de Santa Maria, Curopos e Vale de Janeiro, Vinhais, Bragança, Portugal",0
1765,2873,"(-7.127, -7.038]","(40.793, 40.846]",1555.9042,"(-7.109, -7.017]","(41.887, 41.965]",871.3597513597514,"(-7.107, -7.015]","(41.877, 41.955]",5.5,41.877,41.955,-7.109,-7.017,"41.877,-7.109","CM 1007, Penso, Santalha, Vinhais, Bragança, 5320-193, Portugal",0
1766,2874,"(-7.127, -7.038]","(40.846, 40.9]",1556.6385,"(-7.109, -7.017]","(41.965, 42.044]",979.2983682983682,"(-7.107, -7.015]","(41.955, 42.032]",6.416666666666667,41.955,42.032,-7.109,-7.017,"41.955,-7.109","EM 509, Contim, Santalha, Vinhais, Bragança, 5320-193, Portugal",0
1792,2924,"(-7.038, -6.95]","(38.163, 38.217]",1628.8533,"(-7.017, -6.925]","(38.054, 38.133]",366.8337218337218,"(-7.015, -6.923]","(38.067, 38.145]",4.583333333333333,38.067,38.145,-7.017,-6.925,"38.067,-7.017","Perímetro Florestal da Contenda, Safara e Santo Aleixo da Restauração, Moura, Beja, Portugal",0
1793,2925,"(-7.038, -6.95]","(38.217, 38.27]",1642.7057,"(-7.017, -6.925]","(38.133, 38.211]",255.55555555555554,"(-7.015, -6.923]","(38.145, 38.223]",4.916666666666667,38.145,38.223,-7.017,-6.925,"38.145,-7.017","Monte da Alfacata, Barrancos, Beja, 7230-039, Portugal",0
1797,2936,"(-7.038, -6.95]","(38.807, 38.861]",1663.3536,"(-7.017, -6.925]","(38.993, 39.071]",203.4747474747475,"(-7.015, -6.923]","(39.0, 39.078]",6.0,39.0,39.078,-7.017,-6.925,"39.0,-7.017","Estrada da Senhora da Saúde, Nossa Senhora da Expectação, Campo Maior, Portalegre, 7370-150, Portugal",0
1798,2937,"(-7.038, -6.95]","(38.861, 38.914]",1660.9988,"(-7.017, -6.925]","(39.071, 39.149]",251.57731157731158,"(-7.015, -6.923]","(39.078, 39.156]",6.0,39.078,39.156,-7.017,-6.925,"39.078,-7.017","Ouguela, São João Baptista, Campo Maior, Portalegre, Portugal",0
1805,2950,"(-7.038, -6.95]","(39.558, 39.612]",1644.1581,"(-7.017, -6.925]","(40.088, 40.166]",388.15073815073816,"(-7.015, -6.923]","(40.089, 40.166]",7.0,40.089,40.166,-7.017,-6.925,"40.089,-7.017","Fonte D´El-Rei, Penamacor, Castelo Branco, Portugal",0
1807,2952,"(-7.038, -6.95]","(39.666, 39.719]",1633.518,"(-7.017, -6.925]","(40.244, 40.323]",913.6293706293707,"(-7.015, -6.923]","(40.244, 40.322]",6.916666666666667,40.244,40.322,-7.017,-6.925,"40.244,-7.017","Penamacor, Castelo Branco, Portugal",0
1808,2953,"(-7.038, -6.95]","(39.719, 39.773]",1640.6117,"(-7.017, -6.925]","(40.323, 40.401]",864.4509803921569,"(-7.015, -6.923]","(40.322, 40.4]",7.0,40.322,40.4,-7.017,-6.925,"40.322,-7.017","Largo da Fonte, Quadrazais, Sabugal, Guarda, 6320-242, Portugal",0
1809,2954,"(-7.038, -6.95]","(39.773, 39.827]",1639.4403,"(-7.017, -6.925]","(40.401, 40.479]",780.4188034188035,"(-7.015, -6.923]","(40.4, 40.477]",7.0,40.4,40.477,-7.017,-6.925,"40.4,-7.017","Vila Boa, Sabugal, Guarda, 6320-581, Portugal",0
1810,2955,"(-7.038, -6.95]","(39.827, 39.88]",1646.127,"(-7.017, -6.925]","(40.479, 40.557]",746.5330225330225,"(-7.015, -6.923]","(40.477, 40.555]",7.0,40.477,40.555,-7.017,-6.925,"40.477,-7.017","Cerdeira, Sabugal, Guarda, Portugal",0
1811,2956,"(-7.038, -6.95]","(39.88, 39.934]",1646.5001,"(-7.017, -6.925]","(40.557, 40.636]",752.7373737373738,"(-7.015, -6.923]","(40.555, 40.633]",6.833333333333333,40.555,40.633,-7.017,-6.925,"40.555,-7.017","EN 324, Amoreira, Parada e Cabreira, Cerdeira, Sabugal, Guarda, 6320-131, Portugal",0
1812,2957,"(-7.038, -6.95]","(39.934, 39.988]",1639.796,"(-7.017, -6.925]","(40.636, 40.714]",693.0683760683761,"(-7.015, -6.923]","(40.633, 40.711]",7.0,40.633,40.711,-7.017,-6.925,"40.633,-7.017","Freixo, Almeida, Guarda, Portugal",0
1813,2958,"(-7.038, -6.95]","(39.988, 40.041]",1639.6803,"(-7.017, -6.925]","(40.714, 40.792]",618.4281274281275,"(-7.015, -6.923]","(40.711, 40.788]",6.666666666666667,40.711,40.788,-7.017,-6.925,"40.711,-7.017","Pereiro, Alto do Palurdo, Pinhel, Guarda, Portugal",0
1814,2959,"(-7.038, -6.95]","(40.041, 40.095]",1633.0431,"(-7.017, -6.925]","(40.792, 40.87]",637.6293706293707,"(-7.015, -6.923]","(40.788, 40.866]",6.75,40.788,40.866,-7.017,-6.925,"40.788,-7.017","Vale de Madeira, Alto do Palurdo, Pinhel, Guarda, 6400-358 PINHEL, Portugal",0
