,Phov,Elevation,long_bins,lat_bins,Inclination,lat_leftend,lat_rightend,long_leftend,long_rightend,Coordinates,Address,County
109,1580.1047,140.8127428127428,"(-8.852, -8.761]","(39.622, 39.7]",7.0,39.622,39.7,-8.862,-8.77,"39.622,-8.862","Variante da Batalha, Chão da Feira, Calvaria de Cima, Porto de Mós, Leiria, 2480-060, Portugal",Leiria
110,1584.9052,83.001554001554,"(-8.852, -8.761]","(39.7, 39.778]",7.0,39.7,39.778,-8.862,-8.77,"39.7,-8.862","Incêndio Nascente, Rua dos Orfãos, Maceira, Leiria, 2405-013, Portugal",Leiria
111,1573.8346,77.2473604826546,"(-8.852, -8.761]","(39.778, 39.855]",7.0,39.778,39.855,-8.862,-8.77,"39.778,-8.862","Casalito, Amor, Leiria, 2400-489, Portugal",Leiria
112,1568.8578,75.67365967365967,"(-8.852, -8.761]","(39.855, 39.933]",6.666666666666667,39.855,39.933,-8.862,-8.77,"39.855,-8.862","Rua da Arieira, Monte Real e Carvide, Leiria, 2425-047, Portugal",Leiria
113,1568.9702,82.40326340326341,"(-8.852, -8.761]","(39.933, 40.011]",6.777777777777778,39.933,40.011,-8.862,-8.77,"39.933,-8.862","Rua dos Justinos, Grou, Monte Redondo e Carreira, Leiria, 2425-617, Portugal",Coimbra
114,1537.0005,63.45998445998446,"(-8.852, -8.761]","(40.011, 40.089]",7.0,40.011,40.089,-8.862,-8.77,"40.011,-8.862","Alhais, Carriço, Pombal, Leiria, Portugal",Coimbra
115,1517.564,18.6184,"(-8.852, -8.761]","(40.089, 40.166]",7.0,40.089,40.166,-8.862,-8.77,"40.089,-8.862","Costa de Lavos, Lavos, Figueira da Foz, Coimbra, 3080, Portugal",Coimbra
116,1506.7836,76.7995337995338,"(-8.852, -8.761]","(40.166, 40.244]",7.0,40.166,40.244,-8.862,-8.77,"40.166,-8.862","Avenida Doutor Mário Soares, Várzea, Buarcos e São Julião, Figueira da Foz, Coimbra, 3080-200, Portugal",Viana do Castelo
117,1505.2284,37.7494071146245,"(-8.852, -8.761]","(40.244, 40.322]",7.0,40.244,40.322,-8.862,-8.77,"40.244,-8.862","Quiaios, Figueira da Foz, Coimbra, Portugal",Viana do Castelo
118,1530.0876,45.269470404984425,"(-8.852, -8.761]","(41.566, 41.644]",6.444444444444445,41.566,41.644,-8.862,-8.77,"41.566,-8.862","Viana do Castelo, 4900-999, Portugal",Viana do Castelo
119,1526.1569,50.23238095238095,"(-8.852, -8.761]","(41.644, 41.721]",7.0,41.644,41.721,-8.862,-8.77,"41.644,-8.862","Vila Nova de Anha, Anha, Viana do Castelo, 4935-087, Portugal",Viana do Castelo
120,1518.4329,217.0986790986791,"(-8.852, -8.761]","(41.721, 41.799]",7.0,41.721,41.799,-8.862,-8.77,"41.721,-8.862","Areosa, Viana do Castelo, 4900-580, Portugal",Faro
121,1515.4081,135.48848684210526,"(-8.852, -8.761]","(41.799, 41.877]",7.0,41.799,41.877,-8.862,-8.77,"41.799,-8.862","Rua da Gelfa, Gelfa, Âncora, Caminha, Viana do Castelo, 4910-011, Portugal",Faro
122,1658.0941,43.65054602184088,"(-8.761, -8.669]","(37.056, 37.134]",7.0,37.056,37.134,-8.77,-8.677,"37.056,-8.77","Burgau, Budens, Vila do Bispo, Faro, 8600-119, Portugal",Faro
123,1671.11,58.36985236985237,"(-8.761, -8.669]","(37.134, 37.212]",7.0,37.134,37.212,-8.77,-8.677,"37.134,-8.77","Barão de São João, Bensafrim e Barão de São João, Lagos, Faro, 8600-013, Portugal",Faro
124,1667.3766,148.36285936285935,"(-8.761, -8.669]","(37.212, 37.29]",7.0,37.212,37.29,-8.77,-8.677,"37.212,-8.77","EN 120, Bensafrim, Bensafrim e Barão de São João, Lagos, Faro, 8600-069, Portugal",Faro
125,1661.5466,227.0745920745921,"(-8.761, -8.669]","(37.29, 37.367]",7.0,37.29,37.367,-8.77,-8.677,"37.29,-8.77","Aljezur, Faro, 8670-130, Portugal",Beja
126,1661.3553,159.4555052790347,"(-8.761, -8.669]","(37.367, 37.445]",6.916666666666667,37.367,37.445,-8.77,-8.677,"37.367,-8.77","Rogil, Aljezur, Faro, 8670-440, Portugal",Beja
127,1659.3064,129.85392385392385,"(-8.761, -8.669]","(37.445, 37.523]",6.5,37.445,37.523,-8.77,-8.677,"37.445,-8.77","Azenha do Mar, São Teotónio, Odemira, Beja, 8670-320, Portugal",Beja
128,1670.5074,106.23154623154625,"(-8.761, -8.669]","(37.523, 37.601]",6.416666666666667,37.523,37.601,-8.77,-8.677,"37.523,-8.77","EN 393-1, São Teotónio, Odemira, Beja, 7630-777, Portugal",Beja
129,1667.0376,56.45787831513261,"(-8.761, -8.669]","(37.601, 37.678]",5.875,37.601,37.678,-8.77,-8.677,"37.601,-8.77","CM 1124, Longueira/Almograve, Odemira, Beja, 7630-574, Portugal",Beja
130,1658.375,80.1579766536965,"(-8.761, -8.669]","(37.678, 37.756]",5.0,37.678,37.756,-8.77,-8.677,"37.678,-8.77","Zambujeira Nova, Longueira/Almograve, Odemira, Beja, 7630-017, Portugal",Setúbal
131,1651.1752,142.1919191919192,"(-8.761, -8.669]","(37.756, 37.834]",4.5,37.756,37.834,-8.77,-8.677,"37.756,-8.77","CM 1072, Brunheiras, Vila Nova de Milfontes, Odemira, Beja, 7645-0012, Portugal",Setúbal
132,1654.0773,131.08469308469307,"(-8.761, -8.669]","(37.834, 37.912]",4.5,37.834,37.912,-8.77,-8.677,"37.834,-8.77","Fonte de Mouro, Porto Covo, Sines, Setúbal, 7520-421, Portugal",Setúbal
133,1654.7808,130.11655011655012,"(-8.761, -8.669]","(37.912, 37.989]",5.833333333333333,37.912,37.989,-8.77,-8.677,"37.912,-8.77","Sines, Setúbal, Portugal",Setúbal
134,1658.095,129.7337858220211,"(-8.761, -8.669]","(37.989, 38.067]",6.75,37.989,38.067,-8.77,-8.677,"37.989,-8.77","EM 261-3, Sines, Setúbal, Portugal",Setúbal
135,1665.3992,101.63558663558663,"(-8.761, -8.669]","(38.067, 38.145]",6.75,38.067,38.145,-8.77,-8.677,"38.067,-8.77","CM 1085, Giz, Vila Nova de Santo André, Santo André, Santiago do Cacém, Setúbal, 7500-011, Portugal",Setúbal
136,1666.3435,78.6946386946387,"(-8.761, -8.669]","(38.145, 38.223]",6.916666666666667,38.145,38.223,-8.77,-8.677,"38.145,-8.77","Melides, Grândola, Setúbal, Portugal",Setúbal
137,1660.8466,62.7972027972028,"(-8.761, -8.669]","(38.223, 38.3]",7.0,38.223,38.3,-8.77,-8.677,"38.223,-8.77","Melides, Grândola, Setúbal, Portugal",Setúbal
138,1660.1083,35.418351477449455,"(-8.761, -8.669]","(38.3, 38.378]",7.0,38.3,38.378,-8.77,-8.677,"38.3,-8.77","Carvalhal, Grândola, Setúbal, 7570-783, Portugal",Setúbal
139,1646.4922,16.594315245478036,"(-8.761, -8.669]","(38.378, 38.456]",7.0,38.378,38.456,-8.77,-8.677,"38.378,-8.77","ER 253, Murta, Comporta, Alcácer do Sal, Setúbal, 7580-909, Portugal",Setúbal
140,1637.1704,14.293447293447294,"(-8.761, -8.669]","(38.456, 38.534]",6.333333333333333,38.456,38.534,-8.77,-8.677,"38.456,-8.77","Comporta, Alcácer do Sal, Setúbal, 7580-909, Portugal",Setúbal
141,1625.533,22.87720644666155,"(-8.761, -8.669]","(38.534, 38.611]",6.166666666666667,38.534,38.611,-8.77,-8.677,"38.534,-8.77","Baloiço de Gâmbia, Rua da Lota, Gâmbia-Pontes-Alto da Guerra, Setúbal, 2910-137, Portugal",Setúbal
142,1614.6606,42.38850038850039,"(-8.761, -8.669]","(38.611, 38.689]",5.666666666666667,38.611,38.689,-8.77,-8.677,"38.611,-8.77","EM 533, Lagameças, Poceirão e Marateca, Palmela, Setúbal, 2950-051, Portugal",Santarém
143,1611.1361,55.214452214452216,"(-8.761, -8.669]","(38.689, 38.767]",6.0,38.689,38.767,-8.77,-8.677,"38.689,-8.77","Pegões, Montijo, Setúbal, Portugal",Santarém
144,1607.6357,46.742812742812745,"(-8.761, -8.669]","(38.767, 38.845]",6.5,38.767,38.845,-8.77,-8.677,"38.767,-8.77","Samora Correia, Benavente, Santarém, Portugal",Santarém
145,1595.6104,38.42191142191143,"(-8.761, -8.669]","(38.845, 38.922]",6.416666666666667,38.845,38.922,-8.77,-8.677,"38.845,-8.77","EN 10, Samora Correia, Benavente, Santarém, 2135-130, Portugal",Santarém
146,1584.9476,30.807303807303807,"(-8.761, -8.669]","(38.922, 39.0]",5.916666666666667,38.922,39.0,-8.77,-8.677,"38.922,-8.77","Barrosa, Benavente, Santarém, 2130-127, Portugal",Santarém
147,1582.4352,23.22395023328149,"(-8.761, -8.669]","(39.0, 39.078]",5.1875,39.0,39.078,-8.77,-8.677,"39.0,-8.77","Salvaterra de Magos e Foros de Salvaterra, Salvaterra de Magos, Santarém, 2120-066, Portugal",Santarém
148,1586.9261,10.344505066250974,"(-8.761, -8.669]","(39.078, 39.156]",5.75,39.078,39.156,-8.77,-8.677,"39.078,-8.77","N3-3, Valada, Reguengo da Valada, Cartaxo, Santarém, 2070-121, Portugal",Santarém
149,1583.8232,28.82490566037736,"(-8.761, -8.669]","(39.156, 39.233]",6.75,39.156,39.233,-8.77,-8.677,"39.156,-8.77","EN 3-3, Cartaxo e Vale da Pinta, Vila Chã de Ourique, Cartaxo, Santarém, 2070-237, Portugal",Santarém
150,1581.4047,52.55477855477856,"(-8.761, -8.669]","(39.233, 39.311]",6.666666666666667,39.233,39.311,-8.77,-8.677,"39.233,-8.77","Almoster, Santarém, 2005-039, Portugal",Santarém
151,1582.696,109.89044289044288,"(-8.761, -8.669]","(39.311, 39.389]",6.333333333333333,39.311,39.389,-8.77,-8.677,"39.311,-8.77","Romeira e Várzea, Santarém, 2005-096, Portugal",Santarém
152,1583.1274,114.66200466200466,"(-8.761, -8.669]","(39.389, 39.467]",5.833333333333333,39.389,39.467,-8.77,-8.677,"39.389,-8.77","Prado, Alcanede, Santarém, 2025-562, Portugal",Leiria
153,1586.1409,294.0590520590521,"(-8.761, -8.669]","(39.467, 39.544]",6.75,39.467,39.544,-8.77,-8.677,"39.467,-8.77","Cortiçal, Abrã, Santarém, 2835-333, Portugal",Leiria
154,1583.8231,414.1857031857032,"(-8.761, -8.669]","(39.544, 39.622]",7.0,39.544,39.622,-8.77,-8.677,"39.544,-8.77","Rua do Castelejo, Carriço, Alvados e Alcaria, Porto de Mós, Leiria, 2480-032, Portugal",Leiria
155,1583.9614,335.8088578088578,"(-8.761, -8.669]","(39.622, 39.7]",6.833333333333333,39.622,39.7,-8.77,-8.677,"39.622,-8.77","Alqueidão da Serra, Porto de Mós, Leiria, 2440-097, Portugal",Leiria
156,1589.328,160.02719502719503,"(-8.761, -8.669]","(39.7, 39.778]",6.3125,39.7,39.778,-8.77,-8.677,"39.7,-8.77","Rua do Rossio, Abadia, Leiria, Pousos, Barreira e Cortes, Leiria, 2410, Portugal",Leiria
157,1584.1562,161.66742081447964,"(-8.761, -8.669]","(39.778, 39.855]",5.666666666666667,39.778,39.855,-8.77,-8.677,"39.778,-8.77","Rua do Pomar, Santa Eufémia e Boa Vista, Leiria, 2420-381, Portugal",Leiria
158,1576.7478,136.28438228438227,"(-8.761, -8.669]","(39.855, 39.933]",5.583333333333333,39.855,39.933,-8.77,-8.677,"39.855,-8.77","Rua da Fonte, Jã da Rua, Souto da Carpalhosa e Ortigosa, Leiria, 2425, Portugal",Leiria
159,1569.9845,77.6907536907537,"(-8.761, -8.669]","(39.933, 40.011]",6.75,39.933,40.011,-8.77,-8.677,"39.933,-8.77","Casal da Clara, Guia, Ilha e Mata Mourisca, Pombal, Leiria, 3105-089, Portugal",Coimbra
160,1557.9374,50.57187745483111,"(-8.761, -8.669]","(40.011, 40.089]",7.0,40.011,40.089,-8.77,-8.677,"40.011,-8.77","Rua Principal, Foitos, Louriçal, Pombal, Leiria, 3105–057, Portugal",Coimbra
161,1552.836,36.35196850393701,"(-8.761, -8.669]","(40.089, 40.166]",7.0,40.089,40.166,-8.77,-8.677,"40.089,-8.77","Amieira, Alqueidão, Figueira da Foz, Coimbra, 3090-495, Portugal",Coimbra
162,1535.3954,27.491283676703645,"(-8.761, -8.669]","(40.166, 40.244]",7.0,40.166,40.244,-8.77,-8.677,"40.166,-8.77","EN 111, Cruzes, Maiorca, Figueira da Foz, Coimbra, 3080-847, Portugal",Coimbra
163,1515.6519,62.14685314685315,"(-8.761, -8.669]","(40.244, 40.322]",6.666666666666667,40.244,40.322,-8.77,-8.677,"40.244,-8.77","Lafrana de Baixo, Moinhos da Gândara, Figueira da Foz, Coimbra, 3090-448, Portugal",Coimbra
164,1504.8788,42.90874811463047,"(-8.761, -8.669]","(40.322, 40.4]",7.0,40.322,40.4,-8.77,-8.677,"40.322,-8.77","Berlengas, Tocha, Cantanhede, Coimbra, 3060-673, Portugal",Coimbra
165,1504.3082,33.75602175602176,"(-8.761, -8.669]","(40.4, 40.477]",7.0,40.4,40.477,-8.77,-8.677,"40.4,-8.77","Mira, Coimbra, Portugal",Aveiro
166,1503.935,21.978243978243977,"(-8.761, -8.669]","(40.477, 40.555]",7.0,40.477,40.555,-8.77,-8.677,"40.477,-8.77","Barra de Mira, Praia de Mira, Mira, Coimbra, 3070-815, Portugal",Porto
167,1504.0786,8.352112676056338,"(-8.761, -8.669]","(40.555, 40.633]",7.0,40.555,40.633,-8.77,-8.677,"40.555,-8.77","EM 592, Praia da Vagueira, Gafanha da Boa Hora, Vagos, Aveiro, 3840-275, Portugal",Porto
168,1520.1444,10.142857142857142,"(-8.761, -8.669]","(41.099, 41.177]",7.0,41.099,41.177,-8.77,-8.677,"41.099,-8.77","Senhora da Hora, Matosinhos, Porto, 4460-188, Portugal",Porto
169,1515.3065,27.968562874251496,"(-8.761, -8.669]","(41.177, 41.255]",6.833333333333333,41.177,41.255,-8.77,-8.677,"41.177,-8.77","Senhora da Hora, Matosinhos, Porto, 4460-188, Portugal",Porto
170,1515.0988,32.97127071823204,"(-8.761, -8.669]","(41.255, 41.333]",6.25,41.255,41.333,-8.77,-8.677,"41.255,-8.77","Lavra, Matosinhos, Porto, 4455-039, Portugal",Porto
171,1520.9558,36.89894907033145,"(-8.761, -8.669]","(41.333, 41.41]",7.0,41.333,41.41,-8.77,-8.677,"41.333,-8.77","Caxinas, Vila do Conde, Porto, 4480-665, Portugal",Braga
172,1524.6327,45.96503496503497,"(-8.761, -8.669]","(41.41, 41.488]",7.0,41.41,41.488,-8.77,-8.677,"41.41,-8.77","A Ver-o-Mar, Amorim e Terroso, A Ver-o-Mar, Porto, 4495-040, Portugal",Braga
173,1528.8269,78.27195027195027,"(-8.761, -8.669]","(41.488, 41.566]",7.0,41.488,41.566,-8.77,-8.677,"41.488,-8.77","Rua da Lagoa, Apúlia e Fão, Apúlia, Braga, 4740-045, Portugal",Viana do Castelo
174,1533.7274,120.10859728506787,"(-8.761, -8.669]","(41.566, 41.644]",6.833333333333333,41.566,41.644,-8.77,-8.677,"41.566,-8.77","Trilho de Achão, Abelheira, Esposende, Marinhas e Gandra, Esposende, Braga, 4740-521, Portugal",Viana do Castelo
175,1522.5342,83.3431906614786,"(-8.761, -8.669]","(41.644, 41.721]",6.333333333333333,41.644,41.721,-8.77,-8.677,"41.644,-8.77","EN 13, Chafé, Viana do Castelo, 4905-205, Portugal",Viana do Castelo
176,1520.3044,222.7000777000777,"(-8.761, -8.669]","(41.721, 41.799]",6.916666666666667,41.721,41.799,-8.77,-8.677,"41.721,-8.77","Perre, Viana do Castelo, 4925-586, Portugal",Viana do Castelo
177,1524.6005,400.8034188034188,"(-8.761, -8.669]","(41.799, 41.877]",6.875,41.799,41.877,-8.77,-8.677,"41.799,-8.77","EN 305, Gondar e Orbacém, Caminha, Viana do Castelo, 4925-541, Portugal",Faro
178,1516.2319,202.77942322681216,"(-8.761, -8.669]","(41.877, 41.955]",6.833333333333333,41.877,41.955,-8.77,-8.677,"41.877,-8.77","EN 301, Vilar de Mouros, Caminha, Viana do Castelo, 4910-55, Portugal",Faro
179,1641.054,11.179640718562874,"(-8.669, -8.577]","(37.056, 37.134]",7.0,37.056,37.134,-8.677,-8.585,"37.056,-8.677","Luz, Lagos, Faro, 8600-119, Portugal",Faro
180,1641.8208,28.617338003502628,"(-8.669, -8.577]","(37.134, 37.212]",7.0,37.134,37.212,-8.677,-8.585,"37.134,-8.677","Chinicato, Lagos, São Gonçalo de Lagos, Lagos, Faro, 8600-306, Portugal",Faro
181,1638.9858,120.89665889665888,"(-8.669, -8.577]","(37.212, 37.29]",6.75,37.212,37.29,-8.677,-8.585,"37.212,-8.677","Mexilhoeira Grande, Portimão, Faro, 8500-148, Portugal",Faro
182,1634.3776,411.006993006993,"(-8.669, -8.577]","(37.29, 37.367]",6.916666666666667,37.29,37.367,-8.677,-8.585,"37.29,-8.677","Marmelete, Monchique, Faro, Portugal",Beja
183,1641.998,237.68778280542983,"(-8.669, -8.577]","(37.367, 37.445]",7.0,37.367,37.445,-8.677,-8.585,"37.367,-8.677","Marmelete, Monchique, Faro, Portugal",Beja
184,1647.438,190.35353535353536,"(-8.669, -8.577]","(37.445, 37.523]",7.0,37.445,37.523,-8.677,-8.585,"37.445,-8.677","São Teotónio, Odemira, Beja, 7630-613, Portugal",Beja
185,1653.8741,80.33411033411033,"(-8.669, -8.577]","(37.523, 37.601]",7.0,37.523,37.601,-8.677,-8.585,"37.523,-8.677","Ourada Nova, São Teotónio, Odemira, Beja, 7630-613, Portugal",Beja
186,1654.4213,79.85936285936286,"(-8.669, -8.577]","(37.601, 37.678]",7.0,37.601,37.678,-8.677,-8.585,"37.601,-8.677","Portas do Transval, São Salvador e Santa Maria, Odemira, Beja, 7630-033, Portugal",Setúbal
187,1651.915,125.94560994560996,"(-8.669, -8.577]","(37.678, 37.756]",7.0,37.678,37.756,-8.677,-8.585,"37.678,-8.677","Carapetos, CM 1100, Cortinhas, São Luís, Odemira, Beja, 7630-445, Portugal",Setúbal
188,1647.1542,144.23776223776224,"(-8.669, -8.577]","(37.756, 37.834]",7.0,37.756,37.834,-8.677,-8.585,"37.756,-8.677","Cercal do Alentejo, Santiago do Cacém, Setúbal, 7555-254, Portugal",Setúbal
189,1646.547,126.6029526029526,"(-8.669, -8.577]","(37.834, 37.912]",6.25,37.834,37.912,-8.677,-8.585,"37.834,-8.677","Cercal do Alentejo, Santiago do Cacém, Setúbal, 7555-254, Portugal",Setúbal
190,1650.6311,136.6993006993007,"(-8.669, -8.577]","(37.912, 37.989]",2.833333333333333,37.912,37.989,-8.677,-8.585,"37.912,-8.677","Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra, Santiago do Cacém, Setúbal, Portugal",Setúbal
191,1651.0131,172.4162895927602,"(-8.669, -8.577]","(37.989, 38.067]",2.4166666666666665,37.989,38.067,-8.677,-8.585,"37.989,-8.677","Aldeia dos Chãos, Santiago do Cacém, Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra, Santiago do Cacém, Setúbal, 7540-148, Portugal",Setúbal
192,1651.1388,234.1841491841492,"(-8.669, -8.577]","(38.067, 38.145]",2.583333333333333,38.067,38.145,-8.677,-8.585,"38.067,-8.677","Herdade Monte dos Lagos, Santiago do Cacém, Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra, Santiago do Cacém, Setúbal, 7540-223, Portugal",Setúbal
193,1645.5065,189.14685314685315,"(-8.669, -8.577]","(38.145, 38.223]",3.6666666666666665,38.145,38.223,-8.677,-8.585,"38.145,-8.677","Pereirinha, Melides, Grândola, Setúbal, 7570-512, Portugal",Setúbal
194,1640.1552,87.68531468531468,"(-8.669, -8.577]","(38.223, 38.3]",4.833333333333333,38.223,38.3,-8.677,-8.585,"38.223,-8.677","Grândola e Santa Margarida da Serra, Grândola, Setúbal, Portugal",Setúbal
195,1636.8418,69.11111111111111,"(-8.669, -8.577]","(38.3, 38.378]",5.9375,38.3,38.378,-8.677,-8.585,"38.3,-8.677","Comporta, Alcácer do Sal, Setúbal, 7580-909, Portugal",Setúbal
196,1628.373,23.00313971742543,"(-8.669, -8.577]","(38.378, 38.456]",5.833333333333333,38.378,38.456,-8.677,-8.585,"38.378,-8.677","Alcácer do Sal e Santa Susana, Alcácer do Sal, Setúbal, Portugal",Setúbal
197,1619.7605,53.287490287490286,"(-8.669, -8.577]","(38.456, 38.534]",4.75,38.456,38.534,-8.677,-8.585,"38.456,-8.677","Foicinhas, Alcácer do Sal e Santa Susana, Alcácer do Sal, Setúbal, Portugal",Setúbal
198,1610.3706,57.09653092006033,"(-8.669, -8.577]","(38.534, 38.611]",5.333333333333333,38.534,38.611,-8.677,-8.585,"38.534,-8.677","Alcácer do Sal e Santa Susana, Alcácer do Sal, Setúbal, Portugal",Setúbal
199,1602.6649,71.1989121989122,"(-8.669, -8.577]","(38.611, 38.689]",4.5,38.611,38.689,-8.677,-8.585,"38.611,-8.677","Poceirão e Marateca, Palmela, Setúbal, Portugal",Santarém
200,1597.775,80.43822843822844,"(-8.669, -8.577]","(38.689, 38.767]",4.0,38.689,38.767,-8.677,-8.585,"38.689,-8.677","EN 4, Colonato de Santo Isidro de Pegões, Santo Isidro de Pegões, Pegões, Montijo, Setúbal, Portugal",Santarém
201,1598.9926,57.84848484848485,"(-8.669, -8.577]","(38.767, 38.845]",3.583333333333333,38.767,38.845,-8.677,-8.585,"38.767,-8.677","EN 10, Samora Correia, Benavente, Montijo, Santarém, 2135-194, Portugal",Santarém
202,1592.1343,66.0963480963481,"(-8.669, -8.577]","(38.845, 38.922]",3.75,38.845,38.922,-8.677,-8.585,"38.845,-8.677","Santo Estevão, Benavente, Santarém, 2130-127, Portugal",Santarém
203,1584.7423,43.505050505050505,"(-8.669, -8.577]","(38.922, 39.0]",4.666666666666667,38.922,39.0,-8.677,-8.585,"38.922,-8.677","EM 515, Biscainho, Benavente, Coruche, Santarém, 2130-127, Portugal",Santarém
204,1586.2096,64.14219114219114,"(-8.669, -8.577]","(39.0, 39.078]",3.8125,39.0,39.078,-8.677,-8.585,"39.0,-8.677","Granho Novo, Marinhais, Salvaterra de Magos, Santarém, Portugal",Santarém
205,1582.8496,41.88009404388715,"(-8.669, -8.577]","(39.078, 39.156]",3.1666666666666665,39.078,39.156,-8.677,-8.585,"39.078,-8.677","Muge, Salvaterra de Magos, Santarém, 2125-154, Portugal",Santarém
206,1580.7783,27.92835595776772,"(-8.669, -8.577]","(39.156, 39.233]",5.333333333333333,39.156,39.233,-8.677,-8.585,"39.156,-8.677","Azeitada, Benfica do Ribatejo, Almeirim, Santarém, Portugal",Santarém
207,1578.7488,17.6013986013986,"(-8.669, -8.577]","(39.233, 39.311]",6.083333333333333,39.233,39.311,-8.677,-8.585,"39.233,-8.677","Estrada de Alfange, Santarém, Santa Iria da Ribeira de Santarém, União de Freguesias da cidade de Santarém, Santarém, 2000-051, Portugal",Santarém
208,1576.5092,44.88500388500388,"(-8.669, -8.577]","(39.311, 39.389]",5.833333333333333,39.311,39.389,-8.677,-8.585,"39.311,-8.677","Verdelho, Achete, Azoia de Baixo e Póvoa de Santarém, Santarém, 2000, Portugal",Santarém
209,1579.5568,83.9067599067599,"(-8.669, -8.577]","(39.389, 39.467]",4.666666666666667,39.389,39.467,-8.677,-8.585,"39.389,-8.677","Microrockgarden, Pernes, Santarém, 2000-343, Portugal",Santarém
210,1590.7468,205.67132867132867,"(-8.669, -8.577]","(39.467, 39.544]",6.416666666666667,39.467,39.544,-8.677,-8.585,"39.467,-8.677","São Pedro, Vila Moreira, Alcanena e Vila Moreira, Alcanena, Santarém, 2380-157, Portugal",Santarém
211,1591.8069,352.3418803418804,"(-8.669, -8.577]","(39.544, 39.622]",6.75,39.544,39.622,-8.677,-8.585,"39.544,-8.677","km 13, Rua Pia do Luzia, Covão do Coelho, Minde, Alcanena, Santarém, 2395 185, Portugal",Leiria
212,1585.2239,247.4770784770785,"(-8.669, -8.577]","(39.622, 39.7]",5.5,39.622,39.7,-8.677,-8.585,"39.622,-8.677","Rua Principal, Moimento, Fátima, Santarém, 2495-650, Portugal",Leiria
213,1582.9319,234.6977466977467,"(-8.669, -8.577]","(39.7, 39.778]",5.6875,39.7,39.778,-8.677,-8.585,"39.7,-8.677","Rua Principal, Sobral, Santa Catarina da Serra e Chainça, Leiria, 2490-190, Portugal",Leiria
214,1582.4567,231.4185520361991,"(-8.669, -8.577]","(39.778, 39.855]",6.166666666666667,39.778,39.855,-8.677,-8.585,"39.778,-8.677","Rua do Feijão, Feijão, Colmeias e Memória, Leiria, 2420-124, Portugal",Leiria
215,1581.3901,129.71095571095572,"(-8.669, -8.577]","(39.855, 39.933]",6.666666666666667,39.855,39.933,-8.677,-8.585,"39.855,-8.677","Rua Principal, Venda Nova, Vermoil, Pombal, Leiria, 3105-228, Portugal",Leiria
216,1575.9818,86.15617715617715,"(-8.669, -8.577]","(39.933, 40.011]",7.0,39.933,40.011,-8.677,-8.585,"39.933,-8.677","Autoestrada do Norte, Barracão, Colmeias e Memória, Leiria, 3105-005, Portugal",Coimbra
217,1566.2535,44.46153846153846,"(-8.669, -8.577]","(40.011, 40.089]",7.0,40.011,40.089,-8.677,-8.585,"40.011,-8.677","Rua Principal, Portela, Almagreira, Pombal, Leiria, 3130-548, Portugal",Coimbra
218,1560.2262,39.99300699300699,"(-8.669, -8.577]","(40.089, 40.166]",6.833333333333333,40.089,40.166,-8.677,-8.585,"40.089,-8.677","Carregosa, Gesteira e Brunhós, Soure, Coimbra, Portugal",Coimbra
219,1548.804,32.18958818958819,"(-8.669, -8.577]","(40.166, 40.244]",6.833333333333333,40.166,40.244,-8.677,-8.585,"40.166,-8.677","Camiho do Parque 1, Montemor-o-Velho e Gatões, Montemor-o-Velho, Coimbra, 3140-257 MONTEMOR-O-VELHO, Portugal",Coimbra
220,1533.9362,93.34265734265736,"(-8.669, -8.577]","(40.244, 40.322]",7.0,40.244,40.322,-8.677,-8.585,"40.244,-8.677","Pedra Branca, Seixo de Gatões, Montemor-o-Velho, Coimbra, 3140-447, Portugal",Coimbra
